timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549837734710,41,Open Predefined Date,200,OK,Main script 1-35,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,30,0,9
1549837729956,51,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-86,,true,,30225,423,150,150,null,0,4792,0
1549837734721,51,Home page,200,OK,Main script 1-86,text,true,,30225,423,150,150,http://10.17.175.58/blog/,39,0,11
1549837732698,105,Comment,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-64,,true,,2405,2336,150,150,null,0,2028,0
1549837734726,105,Comment,200,OK,Main script 1-64,text,true,,2405,2336,150,150,http://10.17.175.58/blog/post/editor311,105,0,7
1549837733447,60,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-85,,true,,26923,444,150,150,null,0,1355,0
1549837734771,60,Open Large Calendar,200,OK,Main script 1-85,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,58,0,0
1549837730747,107,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-16,,true,,26410,437,150,150,null,0,4017,0
1549837734733,107,Open Random Post,200,OK,Main script 1-16,text,true,,26410,437,150,150,http://10.17.175.58/blog/post/editor320,93,0,7
1549837733174,97,Open Random Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-145,,true,,30162,441,150,150,null,0,1623,0
1549837734746,97,Open Random Date,200,OK,Main script 1-145,text,true,,30162,441,150,150,http://10.17.175.58/blog/2019/02/01/default,80,0,7
1549837731679,92,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-76,,true,,26923,444,150,150,null,0,3129,0
1549837734775,92,Open Large Calendar,200,OK,Main script 1-76,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,78,0,49
1549837730029,60,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-71,,true,,26410,437,150,150,null,0,4818,0
1549837734812,60,Open First Post,200,OK,Main script 1-71,text,true,,26410,437,150,150,http://10.17.175.58/blog/post/editor320,48,0,18
1549837731202,41,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-113,,true,,30225,423,150,150,null,0,3669,0
1549837734838,41,Open Random Page,200,OK,Main script 1-113,text,true,,30225,423,150,150,http://10.17.175.58/blog/,31,0,6
1549837732221,61,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-135,,true,,30225,423,150,150,null,0,2639,0
1549837734817,61,Home page,200,OK,Main script 1-135,text,true,,30225,423,150,150,http://10.17.175.58/blog/,49,0,13
1549837731633,227,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-148,,true,,26410,437,150,150,null,0,3270,0
1549837734877,227,Open Random Post,200,OK,Main script 1-148,text,true,,26410,437,150,150,http://10.17.175.58/blog/post/editor320,210,0,117
1549837733703,123,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-81,,true,,26923,444,150,150,null,0,1323,0
1549837734986,123,Open Large Calendar,200,OK,Main script 1-81,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,109,0,15
1549837731132,135,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-39,,true,,21731,441,150,150,null,0,3888,0
1549837734971,135,Open Predefined Date,200,OK,Main script 1-39,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,123,0,30
1549837730627,199,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-68,,true,,21731,441,150,150,null,0,4332,0
1549837734923,199,Open Random Page,200,OK,Main script 1-68,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,176,0,78
1549837731139,129,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-21,,true,,21731,441,150,150,null,0,3908,0
1549837734993,129,Open Predefined Date,200,OK,Main script 1-21,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,104,0,10
1549837731968,181,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-25,,true,,30225,423,150,150,null,0,3029,0
1549837734939,181,Home page,200,OK,Main script 1-25,text,true,,30225,423,150,150,http://10.17.175.58/blog/,156,0,62
1549837731210,171,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-19,,true,,21731,441,150,150,null,0,3800,0
1549837734951,171,Open Predefined Date,200,OK,Main script 1-19,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,147,0,50
1549837733950,117,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-140,,true,,26923,444,150,150,null,0,1146,0
1549837735072,117,Open Random Page,200,OK,Main script 1-140,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,89,0,27
1549837730670,152,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-74,,true,,26923,444,150,150,null,0,4394,0
1549837735038,152,Open Large Calendar,200,OK,Main script 1-74,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,127,0,61
1549837730939,159,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-101,,true,,30225,423,150,150,null,0,4119,0
1549837735028,159,Open Random Page,200,OK,Main script 1-101,text,true,,30225,423,150,150,http://10.17.175.58/blog/,132,0,71
1549837733890,120,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-97,,true,,30615,441,150,150,null,0,1253,0
1549837735122,120,Open Random Page,200,OK,Main script 1-97,text,true,,30615,441,150,150,http://10.17.175.58/blog/2019/02/02/default,111,0,57
1549837733550,133,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-147,,true,,26039,437,150,150,null,0,1585,0
1549837735113,133,Open First Post,200,OK,Main script 1-147,text,true,,26039,437,150,150,http://10.17.175.58/blog/post/editor113,121,0,8
1549837730663,119,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,26410,437,150,150,null,0,4504,0
1549837735144,119,Open First Post,200,OK,Main script 1-8,text,true,,26410,437,150,150,http://10.17.175.58/blog/post/editor320,112,0,41
1549837732010,117,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-57,,true,,26545,439,150,150,null,0,3172,0
1549837735156,117,Search By Name,200,OK,Main script 1-57,text,true,,26545,439,150,150,http://10.17.175.58/blog/search?q=editor1,111,0,29
1549837733514,80,Open Random Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-144,,true,,16624,441,150,150,null,0,1713,0
1549837735190,80,Open Random Date,200,OK,Main script 1-144,text,true,,16624,441,150,150,http://10.17.175.58/blog/2019/02/07/default,80,0,0
1549837731210,55,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-149,,true,,21731,441,150,150,null,0,4067,0
1549837735229,55,Open Predefined Date,200,OK,Main script 1-149,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,49,0,6
1549837733755,50,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-42,,true,,26545,439,150,150,null,0,1529,0
1549837735257,50,Search By Name,200,OK,Main script 1-42,text,true,,26545,439,150,150,http://10.17.175.58/blog/search?q=editor1,48,0,0
1549837734027,45,Open Predefined Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,21731,441,150,150,null,0,1266,0
1549837735255,45,Open Predefined Date,200,OK,Main script 1-4,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,45,0,0
1549837732389,73,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-31,,true,,30225,423,150,150,null,0,2882,0
1549837735227,73,Home page,200,OK,Main script 1-31,text,true,,30225,423,150,150,http://10.17.175.58/blog/,61,0,8
1549837734182,106,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-22,,true,,25817,437,150,150,null,0,1155,0
1549837735274,106,Open Random Post,200,OK,Main script 1-22,text,true,,25817,437,150,150,http://10.17.175.58/blog/post/editor335,46,0,6
1549837733392,89,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-34,,true,,26622,439,150,150,null,0,1968,0
1549837735304,89,Open Random Page,200,OK,Main script 1-34,text,true,,26622,439,150,150,http://10.17.175.58/blog/search?q=editor3,75,0,6
1549837734116,95,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-47,,true,,21731,441,150,150,null,0,1280,0
1549837735356,95,Open Random Page,200,OK,Main script 1-47,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,46,0,21
1549837734259,49,Open Random Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,25937,437,150,150,null,0,1185,0
1549837735404,49,Open Random Post,200,OK,Main script 1-10,text,true,,25937,437,150,150,http://10.17.175.58/blog/post/editor317,44,0,0
1549837733245,148,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-102,,true,,25787,437,150,150,null,0,2109,0
1549837735335,148,Open First Post,200,OK,Main script 1-102,text,true,,25787,437,150,150,http://10.17.175.58/blog/post/editor343,78,0,41
1549837733374,132,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-142,,true,,26923,444,150,150,null,0,2071,0
1549837735423,132,Open Large Calendar,200,OK,Main script 1-142,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,119,0,60
1549837731980,148,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-89,,true,,26039,437,150,150,null,0,3461,0
1549837735419,148,Open First Post,200,OK,Main script 1-89,text,true,,26039,437,150,150,http://10.17.175.58/blog/post/editor113,128,0,64
1549837732312,116,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-138,,true,,30225,423,150,150,null,0,3165,0
1549837735456,116,Open Random Page,200,OK,Main script 1-138,text,true,,30225,423,150,150,http://10.17.175.58/blog/,91,0,36
1549837734184,152,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-44,,true,,26622,439,150,150,null,0,1329,0
1549837735489,152,Search By Name,200,OK,Main script 1-44,text,true,,26622,439,150,150,http://10.17.175.58/blog/search?q=editor3,150,0,0
1549837733567,193,Search By Name,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-24,,true,,26622,439,150,150,null,0,1907,0
1549837735452,193,Search By Name,200,OK,Main script 1-24,text,true,,26622,439,150,150,http://10.17.175.58/blog/search?q=editor3,119,0,40
1549837731682,238,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-116,,true,,26923,444,150,150,null,0,3769,0
1549837735432,238,Open Large Calendar,200,OK,Main script 1-116,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,140,0,60
1549837734379,127,Open Random Date,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-100,,true,,30162,441,150,150,null,0,1196,0
1549837735545,127,Open Random Date,200,OK,Main script 1-100,text,true,,30162,441,150,150,http://10.17.175.58/blog/2019/02/01/default,125,0,0
1549837732690,147,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-111,,true,,26923,444,150,150,null,0,2894,0
1549837735560,147,Open Large Calendar,200,OK,Main script 1-111,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,131,0,11
1549837731594,177,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-13,,true,,21301,430,150,150,null,0,3963,0
1549837735529,177,Open Random Page,200,OK,Main script 1-13,text,true,,21301,430,150,150,http://10.17.175.58/blog/contact,162,0,12
1549837730820,192,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-118,,true,,25787,437,150,150,null,0,4724,0
1549837735514,192,Open First Post,200,OK,Main script 1-118,text,true,,25787,437,150,150,http://10.17.175.58/blog/post/editor343,177,0,26
1549837731351,223,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,30225,423,150,150,null,0,4173,0
1549837735483,223,Home page,200,OK,Main script 1-5,text,true,,30225,423,150,150,http://10.17.175.58/blog/,159,0,10
1549837735629,157,Open to Home page,200,OK,Main script 1-27,text,true,,30225,423,150,150,http://10.17.175.58/blog/,144,0,72
1549837732294,200,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-114,,true,,26039,437,150,150,null,0,3297,0
1549837735570,200,Open First Post,200,OK,Main script 1-114,text,true,,26039,437,150,150,http://10.17.175.58/blog/post/editor113,132,0,73
1549837732206,189,Open Random Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-32,,true,,21731,441,150,150,null,0,3415,0
1549837735594,189,Open Random Page,200,OK,Main script 1-32,text,true,,21731,441,150,150,http://10.17.175.58/blog/2019/02/05/default,178,0,97
1549837731181,183,Open Large Calendar,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-117,,true,,26923,444,150,150,null,0,4449,0
1549837735600,183,Open Large Calendar,200,OK,Main script 1-117,text,true,,26923,444,150,150,http://10.17.175.58/blog/calendar/default.aspx,172,0,91
1549837731088,88,Comment,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-122,,true,,2405,2314,150,150,null,0,4637,0
1549837735725,88,Comment,200,OK,Main script 1-122,text,true,,2405,2314,150,150,http://10.17.175.58/blog/post/editor127,88,0,47
1549837734102,135,Open First Post,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-80,,true,,25787,437,150,150,null,0,1578,0
1549837735653,135,Open First Post,200,OK,Main script 1-80,text,true,,25787,437,150,150,http://10.17.175.58/blog/post/editor343,120,0,48
